loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
313, 21938892,   1,  -2,   2,   0,   0,   0,   0,  -5,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,  -1,   0,   1,  -1,   0,   1,   0,   0,   0,   0,   0,   0, 158, 192, 168, 186,  38,  60,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
314, 21940134,   1,  -1,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   1,   0,  -1,   0,   2,  -1,   0,   0,   0,   0,   0,   0,   0, 158, 174, 166, 173,  40,  62,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
315, 21941379,   1,  -1,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   0,   0,   2,   1,   0,   2,   0,   0,   0,   0,   0,   0, 158, 172, 159, 170,  42,  62,  14,  12, ANGLE_MODE, 0, IDLE, 1, 1
316, 21942624,   1,  -2,   0,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   1,  -1,   2,   2,  -1,   2,   0,   0,   0,   0,   0,   0, 158, 178, 159, 180,  42,  64,  15,  12, ANGLE_MODE, 0, IDLE, 1, 1
317, 21943866,   1,  -1,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   1,   1,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0, 159, 165, 158, 173,  43,  64,  15,  12, ANGLE_MODE, 0, IDLE, 1, 1
318, 21945110,   0,  -2,  -2,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   2,   0,   2,   2,   0,   2,   0,   0,   0,   0,   0,   0, 170, 177, 158, 178,  45,  62,  15,  12, ANGLE_MODE, 0, IDLE, 1, 1
319, 21946355,   0,  -1,  -2,   0,   0,   0,  -3,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   1,   0,  -1,   1,   0,  -1,   0,   0,   0,   0,   0,   0, 177, 171, 158, 167,  47,  65,  16,  12, ANGLE_MODE, 0, IDLE, 1, 1
320, 21947597,   0,   0,  -2,   0,   0,   0,  -2,   4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 184, 161, 166, 158,  50,  65,  17,  12, ANGLE_MODE, 0, IDLE, 1, 1
321, 21948847,   0,  -1,  -1,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   0,   0,   1,  -2,   0,   1,   0,   0,   0,   0,   0,   0, 168, 158, 161, 161,  53,  65,  17,  12, ANGLE_MODE, 0, IDLE, 1, 1
322, 21950085,   1,   1,   0,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,  -3,  -1,   0,   0,   0,   0,   0,   0,   0, 173, 158, 180, 165,  55,  65,  17,  12, ANGLE_MODE, 0, IDLE, 1, 1
323, 21951327,   0,   1,   1,   0,   0,   0,   0,   5,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -2,   2,  -1,  -2,   2,  -1,   0,   0,   0,   0,   0,   0, 184, 164, 186, 158,  57,  66,  17,  12, ANGLE_MODE, 0, IDLE, 1, 1
324, 21952573,   0,   1,   2,   0,   0,   0,  -2,   5,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -3,  -1,  -1,  -3,  -1,  -1,   0,   0,   0,   0,   0,   0, 189, 175, 190, 158,  57,  66,  18,  12, ANGLE_MODE, 0, IDLE, 1, 1
325, 21953816,   0,   2,   3,   0,   0,   0,  -1,   5,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -3,   1,  -1,  -3,   1,  -1,   0,   0,   0,   0,   0,   0, 189, 177, 194, 158,  57,  64,  18,  12, ANGLE_MODE, 0, IDLE, 1, 1
326, 21955058,  -1,   2,   3,   0,   0,   0,  -2,   4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   1,  -1,  -3,   1,  -2,  -3,   1,  -2,   0,   0,   0,   0,   0,   0, 191, 185, 191, 158,  58,  67,  19,  12, ANGLE_MODE, 0, IDLE, 1, 1
327, 21956304,  -1,   2,   4,   0,   0,   0,  -2,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,  -1,  -3,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 190, 184, 191, 158,  58,  64,  20,  12, ANGLE_MODE, 0, IDLE, 1, 1
328, 21957548,  -1,   2,   3,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,  -1,  -2,   1,   0,  -1,   1,   0,   0,   0,   0,   0,   0,   0, 178, 176, 186, 158,  58,  67,  20,  12, ANGLE_MODE, 0, IDLE, 1, 1
329, 21958788,  -1,   2,   3,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,  -1,  -1,   0,  -1,   1,   0,  -1,   0,   0,   0,   0,   0,   0, 176, 176, 178, 158,  58,  67,  21,  12, ANGLE_MODE, 0, IDLE, 1, 1
330, 21960035,   0,   1,   1,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0, 158, 166, 166, 163,  58,  66,  21,  12, ANGLE_MODE, 0, IDLE, 1, 1
331, 21961278,  -1,   1,   0,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   0,   1,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0, 161, 170, 158, 164,  59,  68,  21,  12, ANGLE_MODE, 0, IDLE, 1, 1
408, 21961907,  -1,   0,   0,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   0,   1,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0, 166, 177, 158, 172,  59,  68,  21,  12, ANGLE_MODE, 0, IDLE, 1, 1
409, 21963144,  -1,  -1,  -2,   0,   0,   0,  -1,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   0,   2,   2,   1,   3,   2,   1,   0,   0,   0,   0,   0,   0, 175, 192, 158, 187,  59,  66,  24,  12, ANGLE_MODE, 0, IDLE, 1, 1
410, 21964387,  -2,   0,  -3,   0,   0,   0,  -2,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   0,   3,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0, 182, 189, 158, 186,  60,  69,  24,  12, ANGLE_MODE, 0, IDLE, 1, 1
411, 21965630,  -1,  -1,  -4,   0,   0,   0,   0,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   1,   3,   1,   2,   4,   1,   2,   0,   0,   0,   0,   0,   0, 177, 182, 158, 193,  60,  66,  24,  12, ANGLE_MODE, 0, IDLE, 1, 1
412, 21966875,  -1,  -2,  -5,   0,   0,   0,   1,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   1,   4,   0,   1,   4,   0,   1,   0,   0,   0,   0,   0,   0, 175, 185, 158, 203,  59,  69,  25,  12, ANGLE_MODE, 0, IDLE, 1, 1
413, 21968118,  -1,  -1,  -5,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   1,   4,   1,   0,   3,   1,   0,   0,   0,   0,   0,   0,   0, 181, 180, 158, 196,  60,  67,  25,  12, ANGLE_MODE, 0, IDLE, 1, 1
414, 21969361,   0,  -2,  -5,   0,   0,   0,   1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   0,   1,   3,   0,   2,   3,   0,   2,   0,   0,   0,   0,   0,   0, 173, 170, 158, 193,  60,  70,  26,  12, ANGLE_MODE, 0, IDLE, 1, 1
415, 21970605,  -1,  -2,  -5,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   1,   3,   1,   1,   2,   1,   1,   0,   0,   0,   0,   0,   0, 177, 173, 158, 190,  60,  68,  26,  12, ANGLE_MODE, 0, IDLE, 1, 1
416, 21971849,  -1,  -2,  -4,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   1,   2,   0,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0, 175, 170, 158, 186,  61,  71,  28,  12, ANGLE_MODE, 0, IDLE, 1, 1
417, 21973093,  -1,  -1,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   1,   1,   2,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0, 172, 164, 158, 176,  61,  71,  28,  12, ANGLE_MODE, 0, IDLE, 1, 1
418, 21974336,   0,  -1,  -3,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 173, 158, 167, 173,  62,  71,  29,  12, ANGLE_MODE, 0, IDLE, 1, 1
419, 21975585,   0,  -1,  -2,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0,   0,   1,   0,   0,   1,  -1,   0,   1,   0,   0,   0,   0,   0,   0, 167, 158, 163, 168,  61,  71,  30,  12, ANGLE_MODE, 0, IDLE, 1, 1
420, 21976823,   0,   0,  -1,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 172, 158, 174, 164,  61,  69,  30,  12, ANGLE_MODE, 0, IDLE, 1, 1
421, 21978068,   0,   0,   0,   0,   0,   0,   2,   4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,  -3,   0,   0,   0,   0,   0,   0,   0,   0, 175, 158, 185, 165,  62,  72,  31,  12, ANGLE_MODE, 0, IDLE, 1, 1
422, 21979311,   0,   0,   2,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -2,   1,   1,  -3,   1,   1,   0,   0,   0,   0,   0,   0, 165, 159, 176, 158,  62,  70,  31,  12, ANGLE_MODE, 0, IDLE, 1, 1
423, 21980554,   0,   1,   3,   0,   0,   0,   0,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -3,  -1,  -1,  -3,  -1,  -1,   0,   0,   0,   0,   0,   0, 172, 167, 184, 158,  63,  73,  33,  12, ANGLE_MODE, 0, IDLE, 1, 1
424, 21981799,   0,   1,   4,   0,   0,   0,   1,   4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -3,   1,  -1,  -4,   1,  -1,   0,   0,   0,   0,   0,   0, 174, 168, 192, 158,  63,  73,  34,  12, ANGLE_MODE, 0, IDLE, 1, 1
425, 21983042,   0,   1,   4,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -4,  -1,   0,  -5,  -1,   0,   0,   0,   0,   0,   0,   0, 165, 169, 187, 158,  63,  73,  34,  12, ANGLE_MODE, 0, IDLE, 1, 1
426, 21984285,   0,   2,   5,   0,   0,   0,   0,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -4,   1,  -2,  -5,   1,  -2,   0,   0,   0,   0,   0,   0, 180, 179, 198, 158,  64,  73,  36,  12, ANGLE_MODE, 0, IDLE, 1, 1
427, 21985529,   1,   2,   6,   0,   0,   0,   2,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -5,  -1,  -1,  -5,  -1,  -1,   0,   0,   0,   0,   0,   0, 165, 169, 199, 158,  64,  71,  37,  12, ANGLE_MODE, 0, IDLE, 1, 1
428, 21986773,   1,   2,   7,   0,   0,   0,   2,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -5,   0,  -1,  -5,   0,  -1,   0,   0,   0,   0,   0,   0, 169, 175, 204, 158,  64,  73,  37,  12, ANGLE_MODE, 0, IDLE, 1, 1
429, 21988017,   1,   2,   7,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -5,   0,  -2,  -4,   0,  -2,   0,   0,   0,   0,   0,   0, 174, 181, 206, 158,  64,  74,  37,  13, ANGLE_MODE, 0, IDLE, 1, 1
430, 21989262,   0,   2,   7,   0,   0,   0,  -2,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -5,   1,   0,  -4,   1,   0,   0,   0,   0,   0,   0,   0, 175, 192, 194, 158,  64,  74,  41,  13, ANGLE_MODE, 0, IDLE, 1, 1
431, 21990506,   0,   2,   6,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -4,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 171, 185, 193, 158,  65,  72,  42,  13, ANGLE_MODE, 0, IDLE, 1, 1
432, 21991748,   0,   1,   5,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -2,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0, 158, 181, 175, 158,  65,  75,  42,  13, ANGLE_MODE, 0, IDLE, 1, 1
433, 21992992,  -1,   1,   4,   0,   0,   0,  -2,  -4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 184, 162, 161,  66,  72,  44,  13, ANGLE_MODE, 0, IDLE, 1, 1
510, 21993612,   0,   0,   3,   0,   0,   0,  -2,  -4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 182, 161, 163,  66,  75,  46,  13, ANGLE_MODE, 0, IDLE, 1, 1
511, 21994856,   0,   0,   1,   0,   0,   0,  -1,  -4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0, 159, 182, 158, 170,  65,  75,  46,  13, ANGLE_MODE, 0, IDLE, 1, 1
512, 21996100,   0,   0,   0,   0,   0,   0,   0,  -4,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   1,  -1,   1,   2,  -1,   1,   0,   0,   0,   0,   0,   0, 158, 177, 159, 178,  66,  73,  48,  13, ANGLE_MODE, 0, IDLE, 1, 1
513, 21997343,   0,   0,  -1,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   2,   2,   0,   3,   2,   0,   0,   0,   0,   0,   0,   0, 164, 173, 158, 177,  66,  76,  51,  13, ANGLE_MODE, 0, IDLE, 1, 1
514, 21998587,   0,  -1,  -2,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   2,  -1,   1,   2,  -1,   1,   0,   0,   0,   0,   0,   0, 171, 177, 158, 179,  66,  76,  51,  13, ANGLE_MODE, 0, IDLE, 1, 1
515, 21999829,   0,   0,  -2,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   2,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0, 168, 167, 158, 175,  67,  76,  48,  13, ANGLE_MODE, 0, IDLE, 1, 1
516, 22001074,   0,  -1,  -2,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   1,   2,  -1,   0,   1,  -1,   0,   0,   0,   0,   0,   0,   0, 163, 163, 158, 177,  67,  74,  51,  13, ANGLE_MODE, 0, IDLE, 1, 1
517, 22002321,   0,  -1,  -2,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 167, 163, 158, 171,  67,  77,  51,  13, ANGLE_MODE, 0, IDLE, 1, 1
518, 22003560,   0,   0,  -2,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0, 165, 158, 162, 168,  67,  74,  50,  13, ANGLE_MODE, 0, IDLE, 1, 1
519, 22004805,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   0,   1,   0,   0,   0,   0,   0,   0, 167, 161, 158, 161,  68,  77,  52,  13, ANGLE_MODE, 0, IDLE, 1, 1
520, 22006049,   1,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   0,  -1,   1,  -1,  -1,   1,   0,   0,   0,   0,   0,   0, 160, 158, 170, 171,  67,  69,  52,  13, ANGLE_MODE, 0, IDLE, 1, 1
521, 22007292,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -1,   1,  -1,   0,   1,  -1,   0,   0,   0,   0,   0,   0, 158, 159, 163, 163,  68,  77,  50,  13, ANGLE_MODE, 0, IDLE, 1, 1
522, 22008541,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0, 158, 161, 162, 161,  68,  76,  52,  13, ANGLE_MODE, 0, IDLE, 1, 1
523, 22009780,   1,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0, 158, 161, 169, 168,  68,  83,  52,  13, ANGLE_MODE, 0, IDLE, 1, 1
524, 22011022,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   1,   0,  -1,   0,   0,   0,   0,   0,   0, 160, 158, 160, 158,  69,  88,  51,  15, ANGLE_MODE, 0, IDLE, 1, 1
525, 22012267,   1,   0,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   1,   2,   0,   1,   0,   0,   0,   0,   0,   0, 162, 158, 162, 162,  68,  88,  53,  12, ANGLE_MODE, 0, IDLE, 1, 1
526, 22013510,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0, 163, 158, 162, 166,  69,  92,  53,  12, ANGLE_MODE, 0, IDLE, 1, 1
527, 22014752,   1,   0,  -2,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   1,  -1,   0,   2,  -1,   0,   0,   0,   0,   0,   0,   0, 167, 158, 166, 170,  69,  91,  52,  12, ANGLE_MODE, 0, IDLE, 1, 1
528, 22015997,   1,   0,  -2,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   2,   1,   1,   3,   1,   1,   0,   0,   0,   0,   0,   0, 165, 158, 162, 172,  70,  97,  54,  12, ANGLE_MODE, 0, IDLE, 1, 1
529, 22017241,   0,   0,  -3,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   2,  -2,  -1,   1,  -2,  -1,   0,   0,   0,   0,   0,   0, 173, 158, 160, 166,  69, 103,  53,  12, ANGLE_MODE, 0, IDLE, 1, 1
530, 22018487,   2,   0,  -3,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   2,   0,   1,   2,   0,   1,   0,   0,   0,   0,   0,   0, 170, 158, 175, 183,  70,  98,  53,  12, ANGLE_MODE, 0, IDLE, 1, 1
531, 22019730,   0,   0,  -3,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,   0,   2,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 172, 158, 163, 169,  70, 106,  55,  12, ANGLE_MODE, 0, IDLE, 1, 1
532, 22020973,   1,   1,  -3,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   2,  -2,  -1,   2,  -2,  -1,   0,   0,   0,   0,   0,   0, 175, 158, 172, 174,  70, 109,  54,  12, ANGLE_MODE, 0, IDLE, 1, 1
533, 22022220,   1,   0,  -3,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   1,   0,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0, 171, 158, 176, 181,  70, 107,  56,  12, ANGLE_MODE, 0, IDLE, 1, 1
534, 22023460,   1,   0,  -2,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   1,  -2,  -1,   1,  -2,  -1,   0,   0,   0,   0,   0,   0, 170, 158, 169, 172,  74, 115,  56,  12, ANGLE_MODE, 0, IDLE, 1, 1
535, 22024703,   2,   1,  -2,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0, 171, 158, 180, 179,  74, 118,  55,  12, ANGLE_MODE, 0, IDLE, 1, 1
612, 22025325,   1,   1,  -1,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   0,   1,   1,  -2,   1,   1,   0,   0,   0,   0,   0,   0, 168, 158, 173, 172,  72, 114,  57,  12, ANGLE_MODE, 0, IDLE, 1, 1
613, 22026571,   1,   0,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,   0,  -2,   0,  -1,  -2,   0,   0,   0,   0,   0,   0,   0, 158, 159, 158, 163,  77, 119,  57,  12, ANGLE_MODE, 0, IDLE, 1, 1
614, 22027814,   1,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,  -1,   1,  -2,  -4,   1,  -2,   0,   0,   0,   0,   0,   0, 161, 158, 165, 158,  78, 125,  56,  12, ANGLE_MODE, 0, IDLE, 1, 1
615, 22029060,   2,   1,   2,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -2,  -3,   1,  -3,  -3,   1,   0,   0,   0,   0,   0,   0, 168, 158, 187, 163,  82, 126,  56,  12, ANGLE_MODE, 0, IDLE, 1, 1
616, 22030301,   2,   1,   3,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,  -3,   0,  -1,  -5,   0,  -1,   0,   0,   0,   0,   0,   0, 158, 162, 185, 166,  88, 123,  58,  12, ANGLE_MODE, 0, IDLE, 1, 1
617, 22031545,   2,   1,   4,   0,   0,   0,   3,   2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -4,  -2,  -1,  -5,  -2,  -1,   0,   0,   0,   0,   0,   0, 158, 163, 195, 166,  88, 125,  57,  13, ANGLE_MODE, 0, IDLE, 1, 1
618, 22032786,   1,   2,   6,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,   0,  -1,  -5,   1,   0,  -6,   1,   0,   0,   0,   0,   0,   0,   0, 174, 181, 195, 158,  94, 133,  59,  13, ANGLE_MODE, 0, IDLE, 1, 1
619, 22034033,   2,   1,   7,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -5,  -2,  -1,  -5,  -2,  -1,   0,   0,   0,   0,   0,   0, 159, 176, 192, 158,  95, 134,  58,  13, ANGLE_MODE, 0, IDLE, 1, 1
620, 22035282,   1,   2,   7,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -5,   0,  -1,  -5,   0,  -1,   0,   0,   0,   0,   0,   0, 169, 186, 195, 158,  98, 135,  58,  13, ANGLE_MODE, 0, IDLE, 1, 1
621, 22036518,   2,   2,   7,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -5,  -1,   0,  -4,  -1,   0,   0,   0,   0,   0,   0,   0, 161, 180, 196, 158, 104, 140,  60,  15, ANGLE_MODE, 0, IDLE, 1, 1
622, 22037764,   1,   1,   7,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -4,  -1,  -1,  -3,  -1,  -1,   0,   0,   0,   0,   0,   0, 158, 183, 189, 160, 110, 142,  59,  15, ANGLE_MODE, 0, IDLE, 1, 1
623, 22039005,   1,   1,   6,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,  -1,  -4,  -1,   0,  -3,  -1,   0,   0,   0,   0,   0,   0,   0, 160, 180, 187, 158, 110, 140,  61,  16, ANGLE_MODE, 0, IDLE, 1, 1
624, 22040248,   2,   1,   5,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,  -3,  -2,   0,  -1,  -2,   0,   0,   0,   0,   0,   0,   0, 158, 179, 189, 170, 111, 142,  61,  16, ANGLE_MODE, 0, IDLE, 1, 1
625, 22041493,   2,   1,   4,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,   0, 1000,   0,   0,   0,   0,  -1,   0,  -2,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 158, 179, 182, 172, 117, 143,  60,  16, ANGLE_MODE, 0, IDLE, 1, 1
